"logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Q8BHJ5",0.590447075152483,6.74392979780495,4.13546717972485,0.000693551597095871,0.00153974788359823,-1.27007224666259
"A0A1Y7VMH3",1.18525293268237,6.5090597237975,4.13365369334749,0.000696273296454033,0.00154437991211656,-1.2740046947234
"Q9CW46",1.43839721541359,6.34141003225625,4.13237904598755,0.000698192754128449,0.00154722569305949,-1.27676870882444
"B2KGA7",0.901205584530427,7.00446123536682,4.12827699950883,0.000704406266937289,0.0015595734380005,-1.28566385804381
"O54824",2.13825245952178,6.34790122504363,4.12464388745553,0.000709956089317699,0.00157043062159356,-1.29354219755338
"A0A286YDU3",0.716867129152957,6.79279213041538,4.12254079293989,0.000713188864109033,0.00157614738968096,-1.29810274366697
"E9Q4Q2",2.21312898571322,6.25833158052449,4.12036913119785,0.000716542637634987,0.00158212093741204,-1.30281199323709
"E9QAX2",1.45644658835132,6.54633501746634,4.11780590751446,0.00072052161106626,0.00158822391507309,-1.30837036407533
"P24547",-1.61472104103875,6.29845040149612,-4.11763119558372,0.000720793632695549,0.00158822391507309,-1.30874922897816
"A0A0G2JFY5",1.39558288505095,6.45874095211856,4.1173275545,0.000721266640164826,0.00158822391507309,-1.30940767848762
"P56391",-1.15318695094429,6.39863554833884,-4.11618607242985,0.000723047628972606,0.00159070478373973,-1.31188299895957
"Q9QXH4",0.918632522868565,6.46395709834301,4.11371591308967,0.000726916891876294,0.00159777121532665,-1.31723958680554
"E9Q3M0",0.367710157459139,4.13491408719422,4.11123285608807,0.000730827427105767,0.00160491551517084,-1.32262415756589
"Q60972",1.42853750495704,6.32203011844838,4.10527884847244,0.000740291059842197,0.0016242306556646,-1.33553561665065
"Q64511",1.14357404606661,6.43052329383438,4.1046452887143,0.000741305329519832,0.00162498941033608,-1.3369095145663
"P56399",1.45232077771944,6.39999741808842,4.10097829188546,0.000747203462867976,0.00163644289930815,-1.34486154143918
"A0A140LJK1",0.491041931655607,7.37385636009435,4.0981909453761,0.00075171840082781,0.00164484917408857,-1.35090601808838
"Q9D154",1.35214627809352,6.43589853349676,4.09547147649697,0.000756149926998212,0.00165305797889627,-1.35680330136755
"Q3UW53",0.755114810798717,7.36696639534868,4.08771416722688,0.000768936301335794,0.00167950058270199,-1.37362534244139
"Q61164",1.50306504549206,6.55919238318179,4.0772451173345,0.000786539071135195,0.00171640617767474,-1.39632778744415
"D3Z3N4",1.49980025479454,6.37603315438704,4.07545676827109,0.000789586423536707,0.00172151084808765,-1.40020585242
"Q80VD1",0.944303805628336,7.52314785724755,4.06918575534017,0.000800366665584951,0.00174345104304392,-1.41380457561205
"H3BJU7",1.04556725959361,6.81198943222566,4.06382839485553,0.000809693805232701,0.00176218947226562,-1.42542192952905
"Q9Z0P5",1.69647371968233,6.43958363934772,4.05801321810294,0.000819942125153726,0.00178289741167147,-1.43803191173868
"Q8R317",0.608755627675384,6.74490254812924,4.04905442619685,0.00083598715396019,0.00181616154716463,-1.457458356566
"O89100",-0.865668978767065,8.03067300640379,-4.04848579102592,0.000837016189115908,0.0018167735319114,-1.45869138187731
"Q9D0L8",0.464140578938461,7.11214417834904,4.04639614349119,0.000840808717682108,0.00182337733513399,-1.46322254408323
"P29452",-0.785183224006468,7.02378279705527,-4.03857347590896,0.000855160639177402,0.00185284805155104,-1.48018483954013
"Q6DVA0",1.01389777453625,7.08731658094493,4.03128522155424,0.000868754233946907,0.00188062470411837,-1.49598791770098
"P35980",1.18269463544107,6.48648397032622,4.0301987280164,0.000870799263223838,0.00188337456307576,-1.49834371694786
"Q9ES28",-0.994473912494045,7.24956957705213,-4.02298254976549,0.000884505424070454,0.00190969982474369,-1.51398998676887
"Q8VIJ6",0.98706336124437,6.53397970009568,4.02265690889311,0.000885129036052423,0.00190969982474369,-1.51469603651206
"Q9WVE8",1.15865903176753,6.50812214434788,4.02255320440092,0.000885327726238641,0.00190969982474369,-1.51492088684535
"Q924Z4",1.18526321603916,6.45180553819215,4.01617614356849,0.000897632447968709,0.00193452524912405,-1.52874731277464
"Q9CQ92",2.21372094622302,6.06294791409106,4.01420353937547,0.000901473426160087,0.00194108228431813,-1.5330241281329
"Q80UM7",1.36265346177151,6.41899380128462,4.01309545897662,0.00090363829555286,0.0019440218553,-1.53542654535112
"P40336",1.13555104799739,6.51577276112481,4.00859976253694,0.000912475451112386,0.00196129780871283,-1.54517347373961
"Q8BH95",1.64155821861417,6.35625995083562,4.00626870940834,0.000917091803115089,0.00196947895174274,-1.5502272378303
"F8WGM5",1.29267516204596,6.24489572573387,4.00547001871044,0.000918678912574758,0.00197114601630118,-1.55195879820844
"Q3UHH0",2.61068262465803,6.29594070179648,3.98591926443935,0.000958403504897386,0.00205456694921124,-1.59434219854881
"Q921J2",-1.35512694303734,6.72368789773182,-3.98419220243247,0.000961994750238332,0.00206044866769109,-1.59808597622452
"F8WJG3",-1.06719247529935,6.47823227617743,-3.96842460165498,0.000995414697919211,0.0021301524037338,-1.6322634434537
"P35441",1.9751094419993,5.75187608856039,3.96711817510695,0.000998235588344181,0.00213431021571214,-1.63509503455648
"P28301",-2.30227441823618,7.09423356321966,-3.96610756336344,0.00100042326056636,0.0021371080372907,-1.63728544643055
"A4QPD3",-1.14280586068184,4.14620016067597,-3.96312318428778,0.00100691174908804,0.00214908030029238,-1.64375371828946
"Q8VCW8",1.59034032559317,6.30411304314011,3.95781820098025,0.00101855029561209,0.00217201383213421,-1.65525120882301
"Q3UPL0",1.60835122960353,6.36742892273745,3.95676756558222,0.00102087128190232,0.0021750552903633,-1.65752818820309
"Q9JHS3",-1.2738230080235,7.17892347159109,-3.95620030327319,0.00102212664728452,0.00217582301186398,-1.65875757316387
"Q3UKJ7",1.66431990951203,6.33258268545108,3.95065284646579,0.00103448546011366,0.00220020485873693,-1.67077982897922
"P32020",-0.829575838574189,6.45804733733833,-3.94651671026341,0.00104379781225493,0.00221807035104173,-1.67974311984041
"P61211",-1.35060393140055,7.03752354427661,-3.94511605513552,0.00104697040801764,0.00222286904968635,-1.6827783560628
"P35585",1.47480189819535,6.30291883023441,3.94202714475858,0.00105400135928844,0.00223584407018341,-1.68947191628036
"Q61830",1.00695570416202,6.52410061036199,3.9319069128371,0.0010773713138932,0.00228342603668211,-1.71140065704518
"Q8VHM5",1.20228898685355,6.44174393589395,3.92412273072659,0.001095700727863,0.00232025127999561,-1.7282660146662
"P70333",1.03519030098521,6.52057291406685,3.92146588024818,0.00110202831384925,0.00233161952216495,-1.73402206936336
"D3YYT1",1.62526008220048,6.31518178403483,3.92085146027452,0.00110349684564233,0.00233269637544044,-1.7353531831594
"Q9WU78",1.2875438924693,6.48824216322937,3.91644091758061,0.00111409643312632,0.00235305684529113,-1.74490815702369
"Q7M739",1.51970857073041,6.3734896526682,3.91141240261445,0.00112630606377623,0.00237677954951391,-1.75580130697736
"A0A0A6YY53",-0.787412034930444,4.00191210693015,-3.9077712803374,0.00113523085634173,0.00239353530942476,-1.76368857558116
"Q08943",1.57389989213533,6.29864795194336,3.88964665498949,0.00118072483003112,0.00248729814714528,-1.80294414942705
"A2ACH6",0.863217800851287,6.67499555353563,3.88775255791494,0.00118558360413068,0.00249537120488457,-1.80704598083462
"A0A1W2P8C6",-1.96965574452514,6.25793180868332,-3.88503991212743,0.00119257713232777,0.00250718107060428,-1.81292026672659
"O70252",1.86972891715502,6.35176570762679,3.88477694169702,0.00119325730098279,0.00250718107060428,-1.81348972258051
"Q6ZWZ4",1.18135465512225,6.49540949581116,3.88288324089407,0.00119816684504795,0.00251532262548495,-1.8175904230013
"Q8BFZ3",-2.06270585903619,6.16273366241399,-3.87606693154537,0.00121600710524113,0.00255057228027713,-1.83234984883706
"Q6ZWY3",1.2910954485469,6.43939522807799,3.87207466270693,0.00122657964704252,0.00257053027755205,-1.84099368154567
"P47738",0.830369473799774,6.56315256438921,3.86220167013638,0.00125312388682734,0.00262389678628533,-1.86236792815817
"E9Q448",3.26626513418667,4.80209213069858,3.85934796730558,0.00126090315268857,0.00263791356642505,-1.86854537115296
"Q07076",1.51200777418687,6.42319511248001,3.83727717408206,0.00132272879178338,0.00276487849770025,-1.91631272477146
"Q02257",-1.80601271269415,6.54693573261895,-3.83192230250649,0.00133818204670064,0.00279327483749835,-1.92789949748011
"D3Z6Z0",1.48490028721992,6.42794143445399,3.83174585353176,0.00133869431901539,0.00279327483749835,-1.92828127612746
"Q00612",1.30998453623417,6.45815569660297,3.83137873429392,0.00133976078178654,0.00279327483749835,-1.92907559990826
"G5E8F1",0.801343535966562,6.78910029349799,3.82938748861031,0.00134556011269472,0.00280296198282851,-1.93338390290857
"F6W2Q5",1.02208363567891,6.59069632831065,3.82500018322561,0.00135842676294229,0.00282734200403486,-1.94287583465914
"Q8BWN8",1.47379409685734,6.38868669341167,3.82187116652584,0.00136767854207051,0.00284416299039641,-1.94964500115551
"Q5FWK3",1.20785913552898,6.48738281922572,3.8212542838212,0.00136950996461291,0.00284422639587847,-1.9509794904136
"Q9Z110",-1.76919080038117,6.5280883546731,-3.82107287802634,0.00137004899612246,0.00284422639587847,-1.95137191884795
"Q9WUR2",0.815137838254002,6.6882752852529,3.82029427250003,0.00137236497170907,0.0028466034524102,-1.95305623248681
"P03911",-1.84263148518796,6.65130222654176,-3.81922007373161,0.00137556663995846,0.0028508120219429,-1.95537994675908
"A0A0G2JDM0",-0.614231705034821,7.14095109043979,-3.81748465498942,0.00138075491701644,0.00285912708966522,-1.95913391912308
"Q8CG29",1.45122958842006,6.43043326357659,3.81442025735232,0.00138996432051151,0.00287574745801147,-1.96576237657137
"Q91VM9",-1.25878258345923,6.68951018205663,-3.80995480930415,0.00140349465280466,0.00290127168449671,-1.97542069532608
"Q9WV55",1.0783839736928,6.50930008479657,3.80796573317665,0.00140956399401992,0.00291134245493834,-1.97972260329705
"Q9DC83",-1.46100781750998,7.17729119932063,-3.80620528280563,0.00141495766493326,0.00292000176863561,-1.98352990920458
"Q04750",1.77429222337554,6.19234112380973,3.80519934466005,0.0014180489428041,0.00292389905000574,-1.98570538167316
"Q9CRB2",1.49869825822339,6.39095884821348,3.80306460398469,0.00142463150806525,0.00293498236958188,-1.99032189512773
"P42932",0.909340540746873,6.55699361268466,3.80125338716249,0.00143024048345222,0.00294404285797829,-1.99423861548487
"Q8R3L2",-1.23474358537507,7.2765037374793,-3.79572137471578,0.00144750941937278,0.00297706886505519,-2.00620060788719
"G5E8I8",-2.20082813304923,6.16083236019233,-3.79400616894929,0.00145290598846537,0.00298564197629696,-2.00990916449515
"Q8K4Z3",0.973766100321606,6.77602850482616,3.79013065413915,0.00146517391439331,0.00300830894078558,-2.01828818594101
"P01029",1.92046257592627,5.91450931138243,3.78864053285045,0.00146991846497801,0.0030155036188705,-2.02150971110481
"Q9JI11",1.08604605067081,6.61402254189355,3.78179530860306,0.00149191221314145,0.00305804265611033,-2.03630725928361
"Q78IK4",1.62298752135854,6.37883432723262,3.77506614345987,0.00151385435506174,0.00309875801661451,-2.05085181797042
"P08228",1.23014082975429,6.48377545154928,3.77492282352213,0.00151432518458989,0.00309875801661451,-2.05116156967162
"Q9D8B4",-1.40686181072457,6.99536303971152,-3.76663485886678,0.00154180343546504,0.00315233318050085,-2.06907235729225
"O35900",-0.592810299782958,6.93017003711,-3.76401008384613,0.00155060939442836,0.00316587674975327,-2.07474396331214
"Q8R4R6",-0.414065540295037,7.89277031176267,-3.76388444327063,0.00155103217151631,0.00316587674975327,-2.0750154386648
"Q9DC51",0.922772393333259,6.52077399760493,3.75502103424693,0.00158115039255488,0.00322464480226586,-2.09416490342553
"A0A1Y7VJ48",0.976908737141189,6.50608794756396,3.75417286025977,0.00158406303776184,0.00322787698641997,-2.09599718424138
"Q9QY76",0.92562515163578,6.54235219246887,3.74981716884731,0.00159910538378578,0.0032557999899357,-2.10540605822648
"O88983",0.99869116792241,6.97475576422897,3.7469871748066,0.00160895528291424,0.00327311321570252,-2.11151870220301
"P14069",1.82887734069946,6.36071604134908,3.74330615874161,0.00162185810538771,0.00329624224733919,-2.11946889021874
"E9Q7G0",1.43854488857158,6.33802282108556,3.7429714111024,0.00162303659813452,0.00329624224733919,-2.120191836703
"O70503",1.7013535428746,6.32286618129242,3.73897110029886,0.00163718633702844,0.003322203660531,-2.12883075631555
"A0A0G2JDV6",0.937598865670592,6.93088861934499,3.73440909383168,0.00165347358655324,0.00335245562044281,-2.13868165550569
"Q9D1G1",1.32001879861442,6.50956613790855,3.73064518603446,0.00166703344455076,0.00337615252237976,-2.14680834966027
"Q5SVG5",1.70067362833857,6.46042884448745,3.73039497672998,0.00166793878213825,0.00337615252237976,-2.14734855203031
"A0A1L1SUX8",1.5349803497395,6.35953493560103,3.72634112836843,0.00168267563165409,0.00340314846967645,-2.15610034104764
"E9PXX7",0.775446044807055,6.57077091792927,3.72572214736833,0.00168493722999016,0.0034048897806368,-2.15743656978487
"P25206",-1.2311169350708,6.40400975043769,-3.71220614978256,0.00173508628303237,0.00350331790203629,-2.18660895437911
"Q9DCW4",0.771376058823853,6.57609839960346,3.70307650316032,0.0017698022555338,0.00357044753792752,-2.20630808818087
"F8WHU5",1.48086903570236,6.3411525494421,3.69342649892967,0.00180725199490479,0.00364297645075749,-2.22712464058987
"Q8C1B7",2.04669911511269,6.19581898011515,3.69252810623837,0.0018107785196582,0.00364706096212848,-2.22906232689532
"O88544",-1.63461617590295,6.40585001712679,-3.68751985580314,0.00183056414902466,0.00368385881314483,-2.23986339989663
"A0A0R4J0Q4",1.27610643974315,5.84692379754665,3.68198253848505,0.00185269144524436,0.00372530430387844,-2.25180368198144
"A0A2R8VHK1",1.01108940955248,6.47936963304631,3.67981162942719,0.001861439203449,0.0037398005814748,-2.25648435404211
"Q08024",1.00510517193066,6.54282233677604,3.67699297301259,0.00187285867446169,0.00375963619951807,-2.26256118227531
"O88531",0.914896718452134,6.30615829238247,3.67644737581666,0.00187507717064171,0.00376098399490925,-2.26373739378244
"P08905",2.4908809049356,6.0121952802012,3.66939278189798,0.00190399990606184,0.00381584812171174,-2.27894413709947
"P26040",1.04256379809633,6.51646308540234,3.66293326149321,0.0019308734925789,0.00386651850120206,-2.29286531669309
"B7ZC23",2.32600533805392,6.42524060286144,3.65093746065113,0.00198178835482531,0.00396520781117723,-2.31871060804668
"Q9DCE9",1.69043960211382,6.3649071224944,3.64499000347382,0.00200752640445635,0.00401340188259324,-2.33152095019654
"O08797",1.64484586712941,6.29668871328695,3.64318227145176,0.00201541540322678,0.00402586265015965,-2.33541417486894
"A0A1L1SSF8",-0.730611948247557,7.3175897052696,-3.63743769153583,0.00204069085708361,0.00407300449390005,-2.34778448241692
"Q8K558",0.86383575037689,6.52297717994847,3.63685800720562,0.00204325889972845,0.00407478456541417,-2.34903263857662
"Q9CPW4",0.82297375588488,6.51844983613572,3.63343976289412,0.00205846765849954,0.00410174989984622,-2.35639219889875
"Q3V117",0.888519255223563,6.61223055577918,3.63123821266416,0.00206832273103239,0.00411801192394737,-2.36113174728572
"Q3TYL7",1.15230435671282,6.62706537140467,3.62911747380847,0.00207786056054662,0.00413361622151295,-2.36569699422823
"Q09014",-1.2451048487983,6.43993487163676,-3.62295490111881,0.00210582585141558,0.00418582391233955,-2.37896112072575
"Q8K1X4",1.85881311408373,6.42637776730243,3.6213310408379,0.00211325708901112,0.00419716338511932,-2.38245580488545
"Q921K2",1.2679964542941,6.34229287420455,3.61655316349456,0.00213527400026092,0.00423742946500759,-2.39273707197563
"Q9WUU7",1.04235976216285,6.41417389066422,3.61582367308672,0.00213865562914496,0.00424067849465856,-2.39430667567738
"P22907",-1.48373837631785,6.42172482851216,-3.61416765095864,0.00214635212568393,0.00425247108193776,-2.39786969851428
"Q9Z2K1",-3.86346361471872,3.66063713918435,-3.61332113272473,0.00215029704753388,0.00425476536403982,-2.39969094991205
"P49718",-1.28390243688613,6.32791983775265,-3.61316819296488,0.00215101054397571,0.00425476536403982,-2.40001998819057
"A0A1L1STE4",1.32918377361944,6.46848585665728,3.61035409383661,0.00216418112171189,0.00427733683486308,-2.40607399489845
"Q8CGK3",1.5027566861352,6.3632425055038,3.60934352919895,0.00216893037105105,0.00428296068607773,-2.40824788951183
"P10107",-0.729700808026617,6.53537940232039,-3.6089993572874,0.00217055021194889,0.00428296068607773,-2.40898824357596
"A0A075B5P6",-1.54167324358541,6.19036691090099,-3.60298184043204,0.0021990672404544,0.00433571164764367,-2.42193116962657
"B2RXS4",1.14803407726299,6.46145093300356,3.59935009463655,0.00221645847664207,0.00436645912213684,-2.42974125612849
"P47753",0.905616203999434,6.5460468982312,3.59685270268525,0.0022284971359057,0.00438662067804597,-2.43511131642128
"P62774",0.62179529940163,6.56547215670163,3.59024369224751,0.00226067112013324,0.00444635234065042,-2.44932010091438
"Q9CQF9",1.64342249172345,6.31563971061624,3.58312277739633,0.00229585528240613,0.00451190314594123,-2.4646255605477
"A2CEK3",0.765348781477275,6.85269231883303,3.57865917090849,0.0023181873638798,0.00455211105136655,-2.47421741144157
"P24668",1.09102173168676,6.50662543850011,3.56782862562986,0.00237327758053154,0.00465652768222128,-2.49748441632638
"Q9Z2I0",-0.905796816493864,6.99251280747438,-3.56564655235298,0.00238453361032129,0.00467483968281537,-2.50217093684899
"Q61598",0.905840969257911,6.52152407155705,3.55492810190571,0.00244060017584268,0.00478090171432196,-2.52518552525145
"Q9CQT1",-1.25999966782,6.59027180295418,-3.54799307053383,0.00247757338030549,0.00484942100444657,-2.54007114315598
"P63037",1.50470947329482,6.27348605465976,3.54713371101945,0.00248219358323292,0.0048545555919865,-2.54191541501808
"F6QA74",0.87878160699979,6.53539551748755,3.54446090599757,0.00249661833917085,0.00487884178659512,-2.54765111067984
"P14234",1.41374609586441,6.38791969899285,3.5401619213271,0.00251999450770843,0.00492056758894714,-2.55687518343789
"A0A1L1SVK0",1.01889296429648,6.52446137895543,3.53714531563393,0.00253652748282876,0.00494887504876141,-2.56334675618438
"Q62433",2.2215516286234,5.98388421009836,3.53643985951426,0.00254040938472354,0.00495247410927259,-2.56486006568626
"E9PUD2",0.9096570696132,6.51210947078711,3.53574147258567,0.00254425820774853,0.00495600296717682,-2.56635816693577
"A0A1Y7VJA2",1.50469036983751,6.26923283849659,3.53235610626141,0.00256299737755105,0.00498850810634637,-2.57361945542384
"Q8VDP3",1.08126187819593,6.55838743995832,3.52954327725748,0.00257867171767655,0.00501500075653735,-2.57965192096856
"A0A494B908",1.27604226163555,6.46687631578653,3.5243572738483,0.00260782075387763,0.00506529713166941,-2.59077207491417
"Q80U93",1.13856991740589,6.53170028013997,3.52420157324817,0.00260870094975323,0.00506529713166941,-2.59110589994985
"Q8CAQ8",1.53210423278381,6.35402811782304,3.51899655028839,0.00263829622474306,0.00511867368104579,-2.60226428477238
"Q9CW03",1.70713087473617,6.25477509011912,3.51108011647123,0.00268394939538718,0.0052030948805313,-2.61923049696091
"P62267",-1.03926006603788,6.4780187523056,-3.5090705792545,0.00269566258392422,0.00522163804105161,-2.62353632844931
"Q91VW3",1.18104009129024,6.42158629741748,3.50536387576554,0.0027174016474594,0.0052595568510938,-2.63147767188424
"Q8VDM4",1.22562357193035,6.45037336570084,3.50474135296703,0.00272106966506316,0.00526246647236957,-2.63281125371922
"A8DUK4",1.39694279810533,6.39877016622796,3.49336720889903,0.00278896091676578,0.00538947852834468,-2.65717063549975
"O88844",1.47109578832921,6.38943981201497,3.49294312413668,0.0027915245224828,0.00538956126285669,-2.65807863219709
"Q9DB73",-1.20180624050228,6.69526511119228,-3.4926090182892,0.002793545851142,0.00538956126285669,-2.65879396503976
"Q6R891",2.24793022061113,5.97639838058725,3.49226069005539,0.00279565477271176,0.00538956126285669,-2.65953973691185
"P63276",1.55275705280256,6.39330163854967,3.48271278702411,0.00285408142775669,0.00549783831289739,-2.67997717763147
"Q9QUI0",0.970783544590984,6.50830647758031,3.47302861408314,0.00291458046422682,0.00560993278585543,-2.70069702014682
"Q8R326",0.9652121321408,6.68585809081493,3.47144304928822,0.00292460638469999,0.00562477699462474,-2.70408852364559
"A2AWT7",0.50412922812929,6.55978163180822,3.47026758428398,0.00293206123228415,0.00563465680291127,-2.7066026633872
"Q61584",0.898079629757636,6.58181692936884,3.46951538807242,0.00293684158512888,0.00563938538187071,-2.70821142190966
"F6TGV1",-0.661988016355751,7.6561369856622,-3.45793008293902,0.00301145299002382,0.00577809172750426,-2.73298211214073
"P61514",1.17856188216931,6.70005300033359,3.45609553793,0.00302343905391816,0.00579651446378157,-2.736903296517
"P48962",1.26194138840338,6.43584190004873,3.45301188576931,0.00304369293267484,0.00582722958397272,-2.74349354468317
"Q3UIU2",-0.690950048860523,7.5612611301163,-3.45292674725247,0.00304425404016674,0.00582722958397272,-2.74367548482339
"P70268",0.655330774582587,6.88011725314534,3.43822211008868,0.00314272050646965,0.00601097840379836,-2.77508755139755
"Q9ERR7",1.35177025532754,6.64586910510359,3.43643760033337,0.00315488296565477,0.00602949724017826,-2.77889803875222
"Q7TMF3",2.70720376638211,6.09646784607282,3.4342222946434,0.00317004648937775,0.0060537180013176,-2.7836279275366
"P62855",1.06655602128356,6.47793541783755,3.43095341458147,0.00319255367385361,0.00609110559801753,-2.79060631672628
"Q8VEB4",1.54557813048687,6.31133867001936,3.43065216729499,0.00319463580315605,0.00609110559801753,-2.79124935888146
"Q60953",1.00092138321796,6.48388687023355,3.43002865840388,0.00319894958344571,0.00609455049949571,-2.79258026857798
"Q91YR7",1.54348576919308,6.34183741647762,3.41783575799239,0.00328447669782028,0.0062525942462029,-2.81859792432231
"S4R2U7",0.933344413780282,6.58250877382044,3.41516440442186,0.00330351539891699,0.00628391700686009,-2.82429593049165
"P24063",1.69456514402995,6.37251563249252,3.40901791880788,0.0033477375097861,0.00636305698693511,-2.8374033284028
"Q9QZ06",0.863603171378674,6.55835665937455,3.4063962609532,0.00336677747602749,0.00639424690954908,-2.84299270728992
"Q8K1B8",1.17795505761878,6.43775578509426,3.40593244625523,0.00337015710989617,0.00639566895718781,-2.84398147874307
"J3QNW0",-1.36217581315254,6.60084516399945,-3.4051195424474,0.00337608852476442,0.00640192761599244,-2.84571438706168
"A0A1Y7VMK3",2.29527477103167,6.04068091198623,3.40016392859054,0.00341247181154689,0.00646187385929818,-2.85627686776048
"Q8R5H1",-2.16551598648778,6.16077647170464,-3.40008997414331,0.00341301770273092,0.00646187385929818,-2.85643447395999
"P61161",0.926732789676723,6.47837608894471,3.3993135317218,0.00341875419726723,0.00646769762922695,-2.8580891316665
"Q8VCG1",-1.32682438430421,6.63048844894491,-3.39824254824676,0.00342668248303187,0.00647765561139228,-2.86037136337193
"G3X972",-0.957435398620547,7.12687391534712,-3.38964116317558,0.00349102058507668,0.00659414999403372,-2.87869576164533
"Q80YR5",1.48594042905008,6.34701767380422,3.38692545195174,0.00351158132374369,0.00662783711026468,-2.88447949940746
"Q8BPU7",1.12301588474665,6.47088015132975,3.37950766304303,0.00356835440505601,0.00672976691907771,-2.90027291366863
"P70404",0.643866767077742,6.76096575411521,3.37782353434106,0.00358137010564586,0.00674907808281014,-2.90385771553449
"E9PXI0",0.671091705263563,6.70717062045469,3.37733288420375,0.00358517089815609,0.00675100732255419,-2.90490203883426
"Q9R0Q7",-0.858413384157498,6.53836330230743,-3.37196541218252,0.00362701122579251,0.00682450796432011,-2.91632451392203
"Q8K183",1.06724008624102,6.58841456169511,3.37109189565426,0.00363386598516163,0.00683211771842841,-2.91818310515836
"P97310",-1.32449212860254,6.52667826965781,-3.36511111645131,0.00368114450942189,0.00691565865719059,-2.9309059609977
"A0A1Y7VJ97",-0.569578007437791,7.03108118549983,-3.3640300777308,0.00368975489347965,0.00692648196606103,-2.93320517366527
"Q9CXE7",-1.2233693356051,6.87064534290264,-3.36312123404551,0.00369700916769286,0.00693474481995475,-2.93513804038378
"Q3TW96",0.941408138458107,6.48808770368906,3.35728736627981,0.00374391134316923,0.00701730799941743,-2.94754266374591
"P55258",0.644584372220073,6.65781293530457,3.35587139039237,0.00375538371695254,0.00703282023073518,-2.95055282841779
"A6ZI44",0.790400987485048,6.56455823797246,3.3555523435656,0.00375797345936857,0.00703282023073518,-2.95123104212999
"Q8BHZ0",0.722654169664304,6.9599430896617,3.35439919057423,0.00376734847665477,0.00704494165134441,-2.95368225002602
"P97370",1.9496431886465,6.1407357488164,3.34902952181276,0.00381130873337955,0.00712166912440098,-2.96509411313037
"Q8BTZ7",0.40985775975501,7.53436175705419,3.34852371722436,0.00381547567874514,0.00712397955071384,-2.96616888353874
"Q9QZE5",1.16880447012355,6.52442422385527,3.3428196001331,0.00386278048090058,0.0072067684950647,-2.9782871466047
"Q9R0P3",1.03192133444304,6.50562860522576,3.34177087830876,0.00387154049596371,0.00721757281111026,-2.98051467784311
"Q62101",0.750891679795894,7.06870097611693,3.33808889467429,0.00390245198457599,0.00726837536451214,-2.98833425048628
"Q9CR51",0.804769128228426,6.54441862127778,3.33781383484644,0.00390477096917024,0.00726837536451214,-2.98891833547023
"E9Q5J9",2.30245292022925,6.08610108377489,3.32870183218387,0.00398236713519755,0.00740714193241411,-3.00826195506293
"Q9Z1Z0",1.17195990781926,6.542412691371,3.32418332853943,0.00402140885098018,0.00747404045621776,-3.01785012278463
"Q8BIQ5",1.15489532196667,6.53841701444896,3.31579115327504,0.00409492618266295,0.00760240668202175,-3.03565094663869
"Q9ES97",1.53092674808464,6.32029859106224,3.31558701944929,0.00409673087348766,0.00760240668202175,-3.03608382198646
"P47802",0.950763323769329,6.83537616205737,3.3149937047825,0.00410198066355923,0.00760634248139778,-3.03734194176611
"Q3U2G2",0.706523204040836,6.58275032889872,3.31432567865345,0.00410789946722758,0.0076115118939255,-3.03875843004679
"Q8BQ46",-1.62133889734176,6.50945650808333,-3.29864672640769,0.00424926341059032,0.00786744809683554,-3.07198682264945
"P60766",0.565510054831065,6.57194713538545,3.29579094130292,0.00427552354437433,0.00791004393940182,-3.07803545743364
"P40237",1.42055315672884,6.45309286978573,3.29407710016189,0.00429135982952862,0.00793330474949359,-3.08166487945903
"P58021",1.2884959294524,6.64987537615645,3.29337680638117,0.00429784734392567,0.00793926055705418,-3.08314778255766
"Q64442",1.94810932994797,6.09697373437444,3.28954309010203,0.00433353466664333,0.00799419591105342,-3.09126463476591
"Q9DBX5",0.352683859806376,7.84713519861453,3.28947587246873,0.00433416298262789,0.00799419591105342,-3.0914069315097
"Q8BVK9",0.947162413604214,6.51295557424545,3.2860268180983,0.00436652384101168,0.0080477782088699,-3.09870757556035
"Q9D883",1.88279288819362,5.95196494069377,3.27980965826555,0.00442545947389099,0.00815022119774924,-3.11186325535632
"Q9QUM0",1.75838615377031,5.77991791669487,3.27437922321784,0.00447757854467894,0.00823996475557494,-3.1233497085809
"G3XA18",-1.26187860802605,6.63572706958725,-3.26781711241696,0.00454136676890911,0.00835006913954485,-3.13722423543675
"Q7TPR4",1.48064465359159,6.31106873462959,3.26751972651864,0.00454427868022124,0.00835006913954485,-3.13785286275121
"P49312",-1.48669307544014,6.34845449529104,-3.26691726318855,0.00455018345649752,0.00835460421657513,-3.13912633678522
"Q99M87",0.433844740905038,7.09646028531976,3.26619179340804,0.0045573038603139,0.00836136278069668,-3.14065974932328
"Q63829",-0.36037285305377,7.78283744069777,-3.26253394138301,0.00459337284127103,0.00841767530329926,-3.14839011981605
"Q9JIM1",1.1316735698101,6.57477786392476,3.26237748218085,0.00459492189530157,0.00841767530329926,-3.14872073145859
"Q91WV0",0.531650676651716,6.9152495028087,3.25946062425416,0.00462389521955192,0.00845818724419167,-3.15488364536204
"P60229",1.43334899899907,6.39629798911704,3.25945065129006,0.00462399458968767,0.00845818724419167,-3.1549047147054
"A0A087WRC2",0.803622520958641,6.5460335377441,3.24908635538164,0.00472840918992404,0.00864267875241003,-3.17679287249688
