"logFC","AveExpr","t","P.Value","adj.P.Val","B"
"A0A0G2JDM0",-0.331916191481184,7.14095109043979,-1.91810991896577,0.0712854810899095,0.142942724793065,-5.57753475556799
"P61164",0.570549320524791,6.46116543683297,1.9106910710081,0.0722898099468601,0.144767874607123,-5.58991148165285
"A0A0N4SW28",0.607217533482785,6.04340932618517,1.90600327199429,0.0729308872924963,0.145861774584993,-5.5977157798056
"P54071",0.403699631526767,6.56409776305394,1.90296019039798,0.0733497401854088,0.146508961565141,-5.60277516901321
"Q91WS0",0.695958553678399,6.60228258941573,1.90217637533142,0.0734579705917937,0.146534836277793,-5.60407746590286
"E9Q912",0.538806703615953,6.92427706369069,1.89582075422645,0.0743408114735206,0.148103844619527,-5.61462413361232
"A0A1Y7VKT5",0.527020345090979,6.55113097316746,1.88679529313241,0.0756106784983825,0.150438840272332,-5.62956098106193
"Q60668",0.558050441824627,6.53885492529343,1.8826652364197,0.0761981520068207,0.151411831765491,-5.63638028785924
"A0A1B0GSU0",0.505290171378018,6.57563517041211,1.87858321009503,0.0767827603974141,0.152376626440288,-5.64311050410611
"P20152",0.340654010353696,5.80429601121203,1.87395825171792,0.0774499169174038,0.153502541519287,-5.65072408971715
"P24527",0.694465139417809,6.50413258079128,1.86587998141244,0.0786275189054012,0.155635938322403,-5.66399236141867
"A0A087WNV1",0.440074413918532,7.15155781344497,1.85909018978151,0.0796294965998722,0.157416665514915,-5.67511458337006
"Q9DB77",0.613515603294354,6.51021127114626,1.85571434856068,0.080131854205452,0.157937200398383,-5.68063432360382
"Q8BGQ7",0.681067459395977,6.40177367951303,1.85564941314296,0.0801415445572495,0.157937200398383,-5.68074043135325
"P29452",0.376917604837108,7.02378279705527,1.85460050323581,0.0802982172444668,0.157937200398383,-5.68245405621451
"P97351",0.501566217125174,6.56015641991981,1.85456469867336,0.0803035700335084,0.157937200398383,-5.68251253930328
"P99026",0.734499971062925,6.48537937358038,1.84894037842716,0.0811483226607992,0.159394789594265,-5.69168982453809
"Q6ZWZ4",0.564636719203875,6.49540949581116,1.84618587198336,0.0815648885680537,0.160008671706207,-5.69617751805682
"A0A1L1SVK0",0.533096176338498,6.52446137895543,1.83509002356104,0.0832620490218176,0.163129976300071,-5.71420912335715
"P35821",0.622134599712618,6.56790015165956,1.83336966693112,0.0835279476625662,0.163442727105632,-5.71699822044577
"P42125",0.538676964880269,6.51046969477411,1.82907703098867,0.0841946752877449,0.164454462700476,-5.72394980867632
"Q6P542",-0.630162632194956,6.61854354147483,-1.82866540593048,0.0842588534512191,0.164454462700476,-5.72461581959264
"A0A1L1STE4",0.666123964536871,6.46848585665728,1.8161558725533,0.0862298648526117,0.168088126924356,-5.74480740187951
"Q3TCR7",0.927195540110235,5.74457640297943,1.81406216037829,0.0865636724108338,0.16852522552894,-5.74817757752967
"Q8BX02",0.416557027697563,5.57621045213461,1.80821245625493,0.0875023194719553,0.170074037672363,-5.75757948794939
"Q8K0B2",0.681061764485209,6.27352301310965,1.80772840361447,0.0875803887103456,0.170074037672363,-5.75835654385639
"D3Z4B0",0.409202534413758,6.66998734563178,1.80616124638524,0.0878335623172027,0.170256757523358,-5.76087133902113
"Q9WVE8",0.524555739631341,6.50812214434788,1.80577609522833,0.0878958813222016,0.170256757523358,-5.76148915575254
"A0A1L1SUN1",0.886123605536801,6.23291339706558,1.80210487246009,0.0884918451385635,0.171195544431586,-5.76737356532873
"Q91XB0",0.802073064368163,7.10787844285419,1.80021696062033,0.0887996914301801,0.171575283190474,-5.77039638336222
"O89100",0.397116796446971,8.03067300640379,1.79656951584045,0.089397103967271,0.172241604859195,-5.77623026757542
"Q9EP69",0.696765209760916,6.27042849321797,1.79609371522885,0.0894752935166339,0.172241604859195,-5.77699068102978
"Q8R1K1",-0.703020090614473,7.30123273706882,-1.79594000753613,0.0895005654717204,0.172241604859195,-5.77723630331564
"O35900",-0.305267255577343,6.93017003711,-1.79538109361118,0.0895925122804653,0.172241604859195,-5.77812931572397
"A0A6I8MWZ9",-0.575620457906117,6.68219027466797,-1.79456348075444,0.0897271663047079,0.172285120819776,-5.77943532147259
"P42227",0.295162490992949,7.3823916302102,1.79188485088491,0.0901695537992016,0.172918670502708,-5.78371111916529
"Q9EQH3",0.761626998507684,6.46525458303539,1.79007984489201,0.0904687318844307,0.173276350732571,-5.78658988766529
"P56480",0.318973047446963,6.61696329666963,1.78609574927698,0.0911321617164397,0.174329931243637,-5.7929369187563
"Q99JX4",-0.917596812876516,6.66066860765513,-1.78446638792564,0.0914047031910154,0.174634078891654,-5.79552981197846
"Q8CE04",-0.387668952033003,7.07527944484772,-1.77522708592759,0.09296363639634,0.177392149848103,-5.81020167137969
"P12265",0.894156671282629,6.26027467911573,1.7735009886487,0.0932574327850575,0.17773225727809,-5.81293679870951
"P62962",0.448624708691715,6.5749624208012,1.77146662317243,0.0936047369662243,0.178173373086699,-5.8161580141641
"B1AU76",-0.797698150067226,6.24249903293608,-1.77056648322315,0.093758766713451,0.178245961934843,-5.81758247189745
"Q9JLI8",1.13656206829263,6.36741388546327,1.76787052842022,0.0942214126661595,0.178904361334016,-5.82184575022842
"P35278",0.564611588862237,6.52307525429264,1.76537721686877,0.0946510504324592,0.179498539537759,-5.82578452920049
"O88952",0.25848223436466,6.15683600577588,1.76350860687738,0.0949741582565195,0.179889477091782,-5.8287338903209
"Q8C0G2",0.39032555579553,6.91849309951352,1.76066858047154,0.0954670736107018,0.180600687839187,-5.83321231302214
"Q9CZ13",0.380330858843363,6.59604523288758,1.75777979764942,0.0959707307914045,0.181330447121843,-5.83776242081067
"Q61578",0.523609536728535,6.46187194733765,1.75683109226209,0.0961366397042254,0.181416625185346,-5.83925557693833
"Q8CBB7",0.885594408462087,6.43812983652824,1.75617082543421,0.0962522536744098,0.181416625185346,-5.84029442860773
"O08795",0.336875929206249,6.60661764112494,1.75255999040804,0.0968866558838962,0.182363785682243,-5.84597078996899
"Q02788",0.69025214478868,3.56645493862396,1.75196283022426,0.096991922423976,0.182363785682243,-5.8469087544499
"Q9JK48",0.580751609375013,6.48763948342157,1.74990452892786,0.0973555179191074,0.182672922587352,-5.85014001935411
"O35114",0.445813728017566,6.64773261243582,1.74968771838332,0.0973938859048302,0.182672922587352,-5.85048022780279
"A0A1L1SSF8",-0.365602686988682,7.3175897052696,-1.74829218056059,0.0976411620744427,0.182913650755777,-5.85266932566772
"Q9DB25",0.371942638772482,6.66987064882859,1.74570932151741,0.0981002572803709,0.183550116419964,-5.85671765248893
"P02089",1.00624077655517,5.24154795552446,1.73401312694552,0.100202716583999,0.187043085892493,-5.87499704657767
"D3Z0T5",0.470147881083567,6.63804059097226,1.73397110583935,0.100210339905991,0.187043085892493,-5.87506256225729
"O09111",0.543460934879437,6.441945916667,1.73269267443127,0.100442508484432,0.187249185514007,-5.87705524346815
"P25911",-0.641274259956333,6.39648116356446,-1.73119608115035,0.100714887343077,0.187527118109974,-5.8793866460662
"A0A1B0GS10",0.376616885392877,6.81248475797695,1.7305347475179,0.100835452975909,0.187527118109974,-5.8804164199399
"Q9CWZ7",0.818300842122122,6.74271540404165,1.72226048571928,0.102354487687026,0.19012222471334,-5.89327674825481
"Q9Z2E1",0.268340169744387,6.69733276481093,1.71767517709576,0.103204765809058,0.191316666038845,-5.90038457328432
"P06728",0.502392856300522,6.95798905202431,1.71745194971055,0.103246315222524,0.191316666038845,-5.90073025946235
"A0A494B908",0.618183755349155,6.46687631578653,1.7126873145568,0.104136607025826,0.192465438818279,-5.90810103416141
"Q99N15",0.482010626841701,6.55074100862534,1.71234891687664,0.104200089089399,0.192465438818279,-5.90862397004176
"E9Q3T7",0.461415778426865,6.65222024493491,1.71212728542089,0.104241684353463,0.192465438818279,-5.90896642356133
"P42932",0.417938149926625,6.55699361268466,1.70860676783776,0.104904328862045,0.193456664016576,-5.91440188846217
"Q8BG13",1.27040536763744,6.24797883009062,1.70756049444909,0.105101960603818,0.193478061269032,-5.91601572531318
"Q9CQF9",0.77452563880012,6.31563971061624,1.7069406908076,0.105219187232858,0.193478061269032,-5.91697141446634
"D3Z1G3",0.525522140901358,7.3191785465855,1.70654900291799,0.105293327231586,0.193478061269032,-5.9175752384884
"Q9Z2I8",0.532544799925684,6.48776049835431,1.70580248386166,0.105434755481894,0.19350674693455,-5.91872579308212
"Q99JY0",0.469690514156266,6.49767068791343,1.70081217636222,0.106384379047104,0.195016895082772,-5.92640769797824
"Q8VDP4",0.470000783731106,6.42992813430627,1.69606097149006,0.107295333394372,0.196452646143505,-5.9337064930173
"Q9ESW4",-0.426237322979964,7.21881981923198,-1.69463442583706,0.107570152757919,0.196615475602174,-5.93589508026999
"P83917",0.890688317832856,6.32068382616581,1.69427266048647,0.107639941779604,0.196615475602174,-5.93644988485682
"A0A1D5RLH3",0.764233149235849,7.51357951144864,1.69185169978626,0.108107977481303,0.197236143969447,-5.94016047986862
"Q543K9",0.657991528884743,6.46684372350769,1.68740207725182,0.108972768031583,0.198578337953287,-5.94697040450451
"P61924",0.6919283151342,6.45198329006257,1.68286401243861,0.109860858059436,0.199915894891558,-5.95390232825771
"Q9R1P1",0.579982298254973,6.50342493238037,1.68228483362726,0.109974647770764,0.199915894891558,-5.95478605534341
"A0A0R3P9C8",0.647778898757078,6.52479043402488,1.68166404365494,0.110096724950032,0.199915894891558,-5.95573302924068
"Q8CI94",0.657522680827915,6.29948899425842,1.67378429421191,0.11165638834543,0.202331935530952,-5.96773102862645
"Q9CQM9",-0.806323914670493,6.33536275478152,-1.67359532420856,0.111694022992936,0.202331935530952,-5.96801825897153
"E9Q1G8",0.612357910087228,6.40976126682836,1.67295343358735,0.11182194096314,0.202331935530952,-5.96899374291261
"Q9CPY7",-0.688470632873375,5.76990698103261,-1.66512365694312,0.113392406169081,0.20493245674271,-5.98087076201128
"P62892",0.82094093288676,6.15573429921867,1.65863165527888,0.11470881216632,0.207006614513959,-5.99068768644622
"O35744",1.11122509755252,6.14029891832959,1.65813890304376,0.114809260195323,0.207006614513959,-5.99143166117699
"P08071",0.819933317813348,5.95368663103533,1.65345337797666,0.115768167609941,0.208491149630082,-5.99849795116351
"P62320",0.425757133890794,6.56486921103916,1.64935706575894,0.116612081770019,0.209765358786303,-6.00466364118192
"Q61191",0.944145420198908,6.36888918970979,1.64816370137343,0.116858920938431,0.209963808882367,-6.00645776032162
"B1AQF4",0.347018925506438,6.25318748206076,1.64235332753045,0.118067128916442,0.211887099502319,-6.01517952101724
"P01027",0.97045730798271,5.19247484419418,1.63912325314733,0.118743379157624,0.212852350984179,-6.02001828127972
"Q62318",-0.433046043890659,6.55930056128537,-1.63604760948217,0.119390358669058,0.213488955769518,-6.02461917754929
"Q6Q477",0.300082313721283,6.48367307316501,1.63580567944438,0.119441377026852,0.213488955769518,-6.0249808136991
"F8VQC1",0.277321897424875,7.21654139190364,1.63545695642517,0.119514948580985,0.213488955769518,-6.02550201422379
"Q3U2G2",0.359830192168426,6.58275032889872,1.63233090817267,0.120176186845146,0.214421085113496,-6.03017053609532
"D3Z5H3",-0.520895262746981,6.8537774384201,-1.62855326062959,0.120979401635183,0.21551343508434,-6.03580337015007
"Q9DBR7",0.435721428165325,6.10821574835894,1.62772864129818,0.121155339746805,0.21551343508434,-6.03703167368805
"Q8VDM6",0.653292354031285,6.46747685596681,1.62747831507385,0.121208791513624,0.21551343508434,-6.03740445359533
"Q9D666",0.854312121717011,6.60981477150322,1.62418823140473,0.121913180998107,0.216515557015114,-6.04230002477608
"P05201",0.713844946833104,6.40138630972211,1.62352685501587,0.122055196786598,0.216517753930552,-6.04328325260862
"P45952",0.490998956001646,6.54012205162994,1.61960945906404,0.122899250857438,0.217763879975507,-6.04910091954769
"Q9ES28",0.407535588353572,7.24956957705213,1.61682851307637,0.123501441414037,0.218579075828295,-6.05322453263702
"D3YXK2",0.40558767080682,6.62982005768708,1.61242665887199,0.124459736622411,0.220021925201457,-6.05974088047696
"P08113",0.318754944200587,6.61088719675721,1.61016411426888,0.124954743639684,0.220580059098651,-6.06308512908502
"Q01853",0.424496776427961,6.58036259463804,1.60967352390262,0.125062296185971,0.220580059098651,-6.0638098055286
"Q6NZD2",0.610536950501135,6.56716531363485,1.60206410692728,0.126740569888285,0.223284073869625,-6.07502898670173
"Q8CIE6",0.43526079969395,6.47108387180076,1.60095384224866,0.126987025428751,0.223462294175537,-6.07666262320207
"Q9ERS2",0.446216629037101,6.56627547082365,1.59926410739733,0.127362888173228,0.223867568011913,-6.07914726454404
"Q9CZ44",0.723156269824725,6.31916443076439,1.59431696068164,0.128468731839513,0.225182732564067,-6.08641042564397
"O09159",0.67147252142408,6.38731409920246,1.59410049766199,0.128517302617164,0.225182732564067,-6.08672784152845
"Q76MZ3",0.439709962043174,6.57495417652818,1.59395325387343,0.128550350579487,0.225182732564067,-6.08694373764127
"A0A0R4J0B4",0.612287610323413,6.40326846258985,1.59207538199689,0.128972456519348,0.225665117322819,-6.08969585571739
"Q8K2Q9",-0.372074204612609,7.4302886625866,-1.5913859439548,0.129127720725246,0.225680039176623,-6.0907056525337
"O54984",0.418508476919113,6.64731432746317,1.59036965270126,0.12935688097816,0.2258239306974,-6.09219358231895
"P10493",1.22420890235572,4.30531156818671,1.58621153666874,0.130298055235756,0.227209080445116,-6.09827395941463
"Q8BH59",0.471888965069313,6.42494936732898,1.58402708665347,0.130794804561536,0.22781699820571,-6.10146347135487
"P50171",0.341415365040988,6.75890096027983,1.58262228953589,0.131115100658972,0.227916810106169,-6.10351286765779
"Q80ZP8",0.476931836378434,6.52039674365822,1.58247601439352,0.131148489560442,0.227916810106169,-6.10372618338239
"Q9JJU8",0.6615537167137,6.56531992438602,1.58158029990293,0.131353102324316,0.228014753244693,-6.10503209677821
"P17742",0.301740068915736,6.59395993321,1.5788399938892,0.131980753700075,0.228845996832825,-6.10902389001549
"Q61466",0.282492472235708,6.83701303611322,1.57689659993754,0.132427404320846,0.229361878204348,-6.11185166459077
"Q99LT0",0.419024921506011,6.39503659744807,1.57176476113418,0.133612968217357,0.230976473556005,-6.11930622376039
"A0A338P7B7",0.37361684705934,6.88848246725657,1.57148126656244,0.133678720557285,0.230976473556005,-6.11971749619283
"Q9EQ61",-0.564424314071476,6.70766660665414,-1.57091487635814,0.133810167710273,0.230976473556005,-6.12053900438052
"Q62093",0.37626490594431,6.47035191168611,1.56789312461365,0.134513287722697,0.231929861566713,-6.12491805588986
"Q9QUM9",0.421736425632647,6.57024829333086,1.56396405980842,0.135432161627546,0.233252703900522,-6.13060242635065
"Q8R5H1",-0.977892914795672,6.16077647170464,-1.56161452450793,0.135984148562618,0.233941409943297,-6.13399645397164
"P23780",0.879001472381443,6.23216814944014,1.55868536843959,0.136674948114083,0.234867117541296,-6.13822235716172
"Q921G7",-0.629834363106597,6.43919324730165,-1.55699295918763,0.137075416914953,0.23529240090982,-6.14066125802079
"E9PUF7",0.560622210646002,6.3463664543858,1.5540584692419,0.137772123650709,0.236026686727184,-6.14488533045989
"P27601",0.598843776959493,6.00834968723808,1.55389878788436,0.137810120078681,0.236026686727184,-6.14511501124995
"Q9D1K2",0.567170550660011,6.48653358964082,1.55303184673512,0.138016563156799,0.236117323843334,-6.14636167986676
"A0A1W2P729",0.253126947858701,6.62038013619248,1.54712679268685,0.139429615775551,0.238269721180886,-6.15483911405479
"Q60597",0.453171302238864,6.53743894629877,1.54601207315135,0.139697715324564,0.238462914727169,-6.15643667212716
"Q78IK4",0.655395660923386,6.37883432723262,1.53822272597119,0.141583161149647,0.241202192052323,-6.16757543959199
"A0A0R4J0V5",0.511968537704635,6.70849260673637,1.53808736983386,0.141616111458549,0.241202192052323,-6.16776861908519
"P97807",0.532827582475618,6.53617351021135,1.52912856793922,0.143811250017347,0.244670024918894,-6.18052563919026
"Q6PDN3",0.309861975155822,5.77377230383081,1.52619873577118,0.144535254115641,0.245630078265034,-6.1846852241779
"Q8BWT1",0.411174896670049,6.51666875039189,1.51715998158874,0.146787989956957,0.249183144099117,-6.19747923164484
"Q3UM45",0.458576501847006,6.53463915394011,1.51374025062832,0.147647860955816,0.250366494101483,-6.20230447701828
"P01644",-0.851448643037708,6.01724203503512,-1.51233483274317,0.148002454710786,0.250578849719386,-6.20428509047517
"F6V6T4",0.338714516660542,7.09415932352419,1.51195288865146,0.148098943039611,0.250578849719386,-6.20482310771452
"P03921",-0.509682794568037,6.34886242733523,-1.50929724925816,0.148771265173561,0.251439786633996,-6.20856101730813
"A0A1Y7VMH3",0.435487947115013,6.5090597237975,1.50557265607351,0.149718472355704,0.252762909421594,-6.213794968435
"Q3UZA1",0.33646680674836,7.66067544149409,1.50262384641237,0.150471926737311,0.253756385221475,-6.21793166555188
"Q9CQB5",0.609583158522974,6.50222464665363,1.50160449334208,0.150733111929615,0.253811984223546,-6.21936019154248
"A6ZI44",0.362069812588699,6.56455823797246,1.50120743473446,0.150834950312302,0.253811984223546,-6.21991642820113
"Q02053",0.379253324315568,6.58127101231544,1.50038370704512,0.151046403194779,0.253890019796252,-6.22107001940244
"G3X9L9",0.45066121181238,6.48696373340472,1.49962301342599,0.15124189282126,0.253914706272264,-6.22213489891937
"Q9JKV1",0.804469163287839,6.31800499244875,1.4990422702459,0.151391278057,0.253914706272264,-6.22294758789768
"P62900",0.594058221837094,6.35415708204157,1.49778934943487,0.151713983957084,0.254178766150321,-6.22470008798266
"P50544",0.722159049093179,6.19649693865672,1.49522291989869,0.15237677660575,0.255011406332583,-6.228286287327
"Q8K1K2",1.11013305965802,6.14544441308004,1.49444968119549,0.152576937612214,0.255068837008244,-6.22936583695663
"Q6NZB0",0.335442542836805,6.98893762870113,1.48957585022149,0.15384358485176,0.256907093921832,-6.23616040760549
"Q9QWL7",-1.19171999177185,4.82244004275052,-1.48819213339451,0.15420477310827,0.2572309555754,-6.23808629316463
"O35459",0.479339614441405,6.40982778015551,1.47867034055444,0.156709231522965,0.261125458377378,-6.2513011237337
"Q9WTP7",0.803845390107865,6.19473229358562,1.47142102190945,0.158638347160185,0.264053872221174,-6.26131771369305
"P62715",0.480173496463331,6.52845408090118,1.46966081439205,0.159109689580546,0.264504877817847,-6.26374403556569
"B1AV77",0.398641624182544,6.18373438933663,1.46912550098551,0.159253261937144,0.264504877817847,-6.26448147667258
"Q9DCC5",0.310030751379532,6.60192185560517,1.4660402278708,0.160082814929558,0.265513078471047,-6.26872761042815
"Q9R257",0.840606688918697,6.22637351414448,1.46548717592132,0.160231891068377,0.265513078471047,-6.26948801386403
"P99027",0.353960450351797,6.58898384340363,1.46465491007993,0.160456444527685,0.265513078471047,-6.27063189090478
"Q61001",0.934858778393182,5.77160389848371,1.46430540570716,0.160550821182102,0.265513078471047,-6.27111210241768
"P62311",0.378309624844032,6.58160050221388,1.46013381932078,0.161680793912505,0.266846280025741,-6.27683683232019
"Q5FWK3",0.462963629397335,6.48738281922572,1.46004844439263,0.161703987635885,0.266846280025741,-6.27695385976042
"D3YYE1",0.335575733683688,6.58689397007553,1.45823163145269,0.162198206257931,0.267374963799247,-6.27944297700671
"D3Z0L6",0.571258966101464,6.45727796124195,1.45401303056368,0.163350544882815,0.268986229153929,-6.28521325942244
"Q923D2",0.474868375220629,6.53108101894973,1.45270373831685,0.163709546396981,0.269289072041237,-6.28700146049993
"Q9Z1Z0",0.509117888813992,6.542412691371,1.44696535483868,0.165290604486736,0.271393054802706,-6.29482384483687
"A0A0R4J083",0.545873067575612,6.49388271331475,1.44678122488694,0.165341542490335,0.271393054802706,-6.29507444096058
"A0A0G2JGW8",-0.657722648991482,7.12530937810266,-1.44492739243083,0.16585510458442,0.271945789819656,-6.2975960576507
"A0A0A6YVS2",-0.350695132272227,6.61078669910335,-1.43817946417885,0.167735474695937,0.274736059725613,-6.30675314968828
"Q9CQ80",0.404123220896309,6.46013967828788,1.43688055237585,0.168099415964678,0.27503925718476,-6.30851191353286
"Q8BHS3",0.700658713053405,6.68537696421653,1.43400296611826,0.168907977608157,0.276068511754883,-6.31240376842362
"P63242",-0.321017936989517,6.4946277868291,-1.43165945203199,0.169568810582548,0.276854385006326,-6.31556874042704
"A2A7K5",0.382029410964639,6.63367428466674,1.42970420896488,0.170121766679815,0.277462648094968,-6.31820620355036
"Q9CSU0",0.482340602090436,6.53651722029545,1.42767061635094,0.170698436261463,0.277927127611324,-6.3209463208434
"E9PY39",0.455721366744028,6.51952181308883,1.42742579244297,0.170767968525813,0.277927127611324,-6.32127599444538
"Q3TBW9",0.592578115588554,6.51444116615246,1.42587711080715,0.171208342337157,0.278349292298676,-6.32336036960226
"O08784",0.526690844700849,6.46738145126718,1.42516536468395,0.17141103961209,0.278384560637164,-6.32431770824469
"Q61686",-0.413455388292662,6.92280901521134,-1.41788464545936,0.173495726137013,0.281473024049289,-6.33408885934268
"P70168",0.449488130847436,6.55121502450874,1.41469216649942,0.174416293466065,0.282540390855031,-6.33836078973887
"O35683",0.37889488037608,6.85970175469493,1.41432975089125,0.174521047667282,0.282540390855031,-6.33884526159155
"P19096",0.579852819491279,6.45567032370623,1.41169057812661,0.175285424452771,0.283479477190706,-6.34237028446918
"Q9D172",0.346218126895937,6.65551551360035,1.40657483410402,0.176774806129513,0.285587869566378,-6.34918818572386
"Q62376",0.514655473955829,6.32901124784306,1.40457696629902,0.177359232344439,0.286231373919987,-6.35184543323875
"P47955",0.397899364473782,6.54697099552781,1.40089464591169,0.178440495744164,0.287674509910402,-6.35673515776015
"Q8R3V2",0.446633036723442,6.64146434575187,1.39927848892258,0.178916737000778,0.288140252887117,-6.35887799586611
"Q8R180",-0.239773455023496,7.28268014007728,-1.39862625948339,0.179109223265182,0.288148520273901,-6.35974221598762
"Q64152",0.70860074302821,6.22801226696162,1.3967437076428,0.179665740718755,0.288741806923141,-6.36223483305226
"Q9D554",0.52455372960892,6.50144251381127,1.39603193459085,0.179876517334078,0.288778792964314,-6.36317656433505
"Q8BJS4",0.409612543153164,6.47816812938042,1.38800129369856,0.182268469254331,0.292313770295268,-6.3737750324519
"A0A1L1SSF2",-0.336407669452563,7.29366071316237,-1.38722204743314,0.182501927411514,0.292383296207196,-6.37480083133443
"A0A171EBL2",-0.953464083890692,6.3283956376092,-1.3857477122863,0.182944289129964,0.292787010074802,-6.37674037717829
"O88983",0.373648772808957,6.97475576422897,1.38287473553358,0.183808779944404,0.29386476460966,-6.38051512363397
"Q9CQM8",0.517097408083363,6.30062148167278,1.37722712650412,0.185517742354473,0.296288980001225,-6.38791700764174
"Q9DCE9",0.631125711701465,6.3649071224944,1.37595511195269,0.185904408249363,0.296598526854274,-6.38958076878828
"Q9Z1F9",0.731803723843455,6.29531621450499,1.37470489097504,0.186285079422756,0.296897877877927,-6.39121481573474
"Q61990",0.378927310146963,6.5456626168151,1.36846219043377,0.188195242416836,0.299631762771319,-6.39935611125489
"Q3TN85",0.348789996381665,6.79677627205676,1.36368558909517,0.189667373609024,0.301663309835241,-6.40556518122139
"O08749",0.487814770858659,6.08034570510406,1.3616228543794,0.190305942952977,0.302366260600908,-6.40824107942679
"P68372",0.326081032156259,6.59159281268703,1.35926428191176,0.191038201294665,0.303216463974402,-6.41129673178006
"P20065",2.44334665552555,5.12087185055278,1.35752802566518,0.191578688570868,0.303760848476284,-6.41354339556417
"Q91V81",-0.430967346525119,6.92426161356879,-1.35048335360445,0.193784196452133,0.3067823177513,-6.42263506102585
"P62960",0.643163357896128,6.26620241854096,1.35016852063279,0.193883233325269,0.3067823177513,-6.42304047848961
"Q91XF0",0.540542818223964,6.8121340088977,1.34687555660517,0.194921518860109,0.307758810186756,-6.42727629250309
"Q9Z1R9",-0.364599005509162,4.34223364685848,-1.34684957389692,0.194929728893431,0.307758810186756,-6.42730968117109
"Q9CWJ9",0.386629648628882,6.56776425506429,1.34630876630896,0.195100676158704,0.307758810186756,-6.428004518341
"O35654",-0.257773531930984,6.87861070896496,-1.33403176716322,0.199013583567906,0.313597614730722,-6.44371693850127
"Q9Z0N1",0.695235725512444,6.399303240492,1.33342079285632,0.199209928213209,0.313597614730722,-6.44449580872639
"P17427",0.657660241357327,6.43728490191506,1.3288838345485,0.200672750898134,0.315314322064496,-6.4502703937382
"G5E8R2",0.323395514867076,5.23343476297021,1.32876715852458,0.200710481990339,0.315314322064496,-6.4504186851219
"Q61029",0.329382960258918,6.58686894122272,1.32481506833574,0.201991845115504,0.316719607254866,-6.45543536242377
"Q5SSZ5",0.219886822371394,6.16502789189182,1.32473810498805,0.202016862624853,0.316719607254866,-6.45553293608641
"A0A1B0GS13",-0.296963298535186,7.95446164736272,-1.32212973039297,0.202866184952165,0.317727283560519,-6.45883706928928
"Q60787",0.270787069981656,7.01164108312703,1.32003639026134,0.20354984568147,0.318473715827163,-6.46148492322253
"Q9Z1G3",0.246249153215286,7.47341694011055,1.31595632197132,0.204887581145625,0.320240955083304,-6.46663587605166
"P32067",0.412078742647065,6.55428224147165,1.31328825027699,0.205766111240856,0.321287592983185,-6.46999714209
"Q08857",0.788553189318126,5.1680271041702,1.31013029301193,0.2068097857732,0.322589706408906,-6.4739683186579
"Q569Z6",0.612784994890778,6.19296001525501,1.30944252004124,0.207037640541479,0.322617924166966,-6.4748321593876
"Q8CHT0",0.522834965996791,6.23272246414923,1.30760817279211,0.207646315403439,0.323238899889159,-6.47713426689186
"P16330",0.309951745249632,6.57747524964084,1.30466483679135,0.208625919812306,0.324435454672727,-6.48082259871489
"P61222",-0.402571286264248,6.52002647869121,-1.30330161948136,0.20908085791353,0.324814504516171,-6.48252854143345
"D3YWT0",-0.408044351920689,6.54610660693487,-1.30263068134445,0.209305052330285,0.324834682627627,-6.48336761936101
"P55258",0.261562630641628,6.65781293530457,1.30068183133499,0.209957334014366,0.325518527937596,-6.48580283682988
"E9PW43",0.426150453884937,6.50310270481103,1.29843146838152,0.210712518790913,0.326360376536177,-6.4886110693335
"Q62189",0.334890806038352,6.62591293067289,1.29244424211507,0.212732122906744,0.329156946710838,-6.49606296449985
"Q9D051",0.360409048795969,6.49342808362241,1.29150295693423,0.213051012511063,0.329262355434021,-6.49723192637874
"P63168",0.425384500622131,6.55828957781658,1.29097977842386,0.213228417433215,0.329262355434021,-6.49788134570917
"D3Z7Q5",0.369800630471294,6.64356563422381,1.28898139833202,0.213907115196067,0.329973970756527,-6.50035992079899
"Q61136",-0.417746589451713,6.41588480272995,-1.28779065113374,0.214312325292598,0.329973970756527,-6.50183528272233
"I7HLV2",0.479414642584439,6.46763062220664,1.28773024402612,0.214332897780085,0.329973970756527,-6.50191009833957
"Q8C129",0.466463520841618,6.49309997351077,1.27835971251104,0.217542921643092,0.334337834026629,-6.51348045435564
"O35682",0.585726806610002,5.73949729738376,1.27818771147858,0.217602192367137,0.334337834026629,-6.51369217843318
"Q9DB20",0.362069297025317,6.56481941094554,1.27651306949095,0.2181799249983,0.334890942761861,-6.51575233546893
"Q8C147",0.438680478745445,6.5098258175437,1.27587929536022,0.218398881902169,0.334892801959657,-6.51653142335298
"B1ARW4",-0.371867265210554,6.45926975848972,-1.27349143787106,0.219225381167426,0.335825334895917,-6.51946388564383
"P63085",0.305852213367849,6.57544645823295,1.27131487436874,0.21998086860688,0.336647339221275,-6.5221328803173
"Q9D964",0.599785402004436,6.41220394369335,1.26900222154168,0.220785813768909,0.337543321646703,-6.52496458689119
"Q9D1G1",0.446746353881123,6.50956613790855,1.26531519644582,0.222073864497294,0.339175375965083,-6.52947024299433
"Q9D6Y7",0.464063311776663,6.26209153800805,1.26239870997841,0.223096863386835,0.340399777667611,-6.53302652982272
"Q921I1",0.396593964990481,6.44014706107196,1.25968487995586,0.224052062789788,0.341518406908517,-6.53632954778675
"P05480",0.373266671470325,6.24694580868629,1.25867179357133,0.224409456304969,0.341724498808952,-6.53756105867052
